"Dstat 0.7.2svn CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","vagrant"
"Cmdline:","dstat -Tclmdrn --wifi --output dstat.log",,,,"Date:","12 Oct 2013 10:17:27 CEST"

"epoch";"total cpu usage";;;;;;;"load avg";;;"memory usage";;;;"dsk/total";;"io/total";;"net/total";
1381604317.328;0;0;100;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;16384;0;4;60;454
1381604318.329;0;0;100;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;0;0;0;60;470
1381604319.327;0;0;100;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;0;0;0;60;454
1381604320.328;0;0;100;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;0;0;0;60;454
1381604321.329;0;0;100;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;0;0;0;60;454
1381604322.328;0;0;100;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;0;0;0;60;454
1381604323.329;0;0;100;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;16384;0;4;120;556
1381604324.327;0;0;99;0;1;0;0;0;0;0;77348864;81469440;148684800;737689600;0;0;0;0;60;470
1381604325.328;0.990;0;99.010;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;8192;0;2;60;454
1381604326.328;0;0;99;0;0;1;0;0;0;0;77348864;81469440;148684800;737689600;0;0;0;0;60;470
1381604327.328;0;0;100;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;0;0;0;60;454
1381604328.327;0;1;99;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;16384;0;4;120;556
1381604329.329;0;0;100;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;0;0;0;60;470
1381604330.327;0;0;100;0;0;0;0;0;0;0;77348864;81469440;148684800;737689600;0;8192;0;1;60;454
1381604331.329;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;470
1381604332.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604333.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;24576;0;4;60;454
1381604334.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;120;572
1381604335.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604336.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;1206
1381604337.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604338.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604339.327;1;0;99;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;16384;0;4;60;454
1381604340.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;470
1381604341.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604342.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604343.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604344.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604345.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;16384;0;4;120;556
1381604346.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;470
1381604347.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604348.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604349.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604350.329;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;16384;0;4;60;454
1381604351.328;0.990;0.990;98.020;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;120;572
1381604352.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604353.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604354.334;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604355.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604356.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;16384;0;4;60;454
1381604357.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;470
1381604358.328;1;0;99;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604359.329;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604360.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;12288;0;3;60;454
1381604361.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;470
1381604362.329;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;16384;0;4;60;454
1381604363.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;470
1381604364.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604365.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604366.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604367.329;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604368.329;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;16384;0;4;120;556
1381604369.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;470
1381604370.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604371.328;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604372.328;1;0;99;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;454
1381604373.327;0;1;99;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;16384;0;4;120;556
1381604374.327;0;0;100;0;0;0;0;0;0;0;77344768;81469440;148688896;737689600;0;0;0;0;60;470
1381604375.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604376.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604377.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604378.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;16384;0;4;60;454
1381604379.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;470
1381604380.329;0.990;0;99.010;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604381.327;1.010;0;98.990;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;120;556
1381604382.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;120;556
1381604383.328;1;0;99;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604384.328;0;1;99;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;12288;0;3;120;556
1381604385.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;470
1381604386.328;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604387.328;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604388.329;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604389.327;1;0;99;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;12288;0;3;60;454
1381604390.328;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;470
1381604391.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604392.328;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604393.328;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604394.329;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;12288;0;3;60;454
1381604395.329;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;4096;0;1;120;572
1381604396.332;1;0;98;0;1;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;470
1381604397.339;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604398.327;0;0;98.958;0;0;1.042;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604399.328;0.990;0.990;98.020;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604400.328;0;0;98.990;1.010;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;24576;0;4;60;454
1381604401.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;470
1381604402.330;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604403.328;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;556
1381604404.334;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;120;1190
1381604405.327;1.010;0;98.990;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604406.330;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;16384;0;4;60;454
1381604407.328;0;1;99;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;120;572
1381604408.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604409.326;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604410.330;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604411.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604412.328;0.990;0;99.010;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;16384;0;4;60;454
1381604413.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;470
1381604414.329;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604415.331;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604416.327;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604417.327;0.990;0;99.010;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;0;0;0;60;454
1381604418.328;0;0;100;0;0;0;0;0;0;0;77340672;81469440;148692992;737689600;0;16384;0;4;120;556
1381604419.328;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;470
1381604420.327;0;1;99;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604421.328;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604422.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604423.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;16384;0;4;60;454
1381604424.328;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;470
1381604425.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604426.329;0.990;0;99.010;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604427.328;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604428.328;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604429.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;12288;0;3;60;454
1381604430.329;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;8192;0;2;60;470
1381604431.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;470
1381604432.329;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604433.329;1.010;0;98.990;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604434.328;0;1.010;98.990;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;12288;0;4;120;556
1381604435.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;4096;0;1;60;470
1381604436.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;470
1381604437.329;0.990;0;98.020;0;0;0.990;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604438.331;0;1.075;98.925;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;120;556
1381604439.329;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;24576;0;5;60;454
1381604440.328;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;4096;0;1;120;572
1381604441.328;0.990;0;99.010;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;470
1381604442.330;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604443.328;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604444.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;162;508
1381604445.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;16384;0;4;60;454
1381604446.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;470
1381604447.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604448.329;1;0;99;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604449.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604450.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;120;556
1381604451.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;16384;0;4;120;556
1381604452.327;0.990;0;99.010;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;470
1381604453.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604454.328;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604455.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604456.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;16384;0;4;60;454
1381604457.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;120;572
1381604458.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604459.332;0;0.990;99.010;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604460.327;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604461.340;0;0;100;0;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;0;0;0;60;454
1381604462.332;0;0;97.938;2.062;0;0;0;0;0;0;77336576;81469440;148697088;737689600;0;16384;0;4;120;556
1381604463.327;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;470
1381604464.330;0;1;99;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604465.327;1;0;99;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;120;556
1381604466.327;0;0;99;0;1;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604467.327;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;16384;0;4;60;454
1381604468.328;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;470
1381604469.336;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604470.327;1.031;0;98.969;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;8192;0;2;60;454
1381604471.331;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;572
1381604472.329;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;120;1190
1381604473.338;0.990;0.990;98.020;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;12288;0;4;120;556
1381604474.329;1;0;98;0;0;1;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;470
1381604475.327;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;4096;0;1;60;454
1381604476.328;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;470
1381604477.329;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604478.329;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;24576;0;4;60;454
1381604479.329;0.990;0;99.010;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;470
1381604480.329;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;4096;0;1;60;454
1381604481.327;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;470
1381604482.328;0;1;99;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;120;556
1381604483.327;0.990;0;99.010;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604484.329;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;16384;0;4;60;454
1381604485.327;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;470
1381604486.329;1;0;99;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604487.327;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604488.328;0;0.990;99.010;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604489.333;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604490.327;0;0;98.990;1.010;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;16384;0;4;120;556
1381604491.329;1;0;99;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;470
1381604492.327;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604493.329;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604494.339;0;0.990;99.010;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604495.334;1.010;0;95.960;3.030;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;16384;0;4;120;556
1381604496.328;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;470
1381604497.337;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604498.340;1.010;0;98.990;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604499.327;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604500.330;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;16384;0;4;60;454
1381604501.331;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;120;572
1381604502.327;0;1.010;98.990;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604503.327;1;0;99;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604504.329;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604505.329;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;0;0;0;60;454
1381604506.328;0;0;100;0;0;0;0;0;0;0;77332480;81469440;148701184;737689600;0;16384;0;4;60;454
1381604507.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604508.330;0.990;0;98.020;0;0;0.990;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604509.330;0;1;99;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604510.329;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;8192;0;2;60;454
1381604511.327;1;0;99;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604512.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;16384;0;4;60;454
1381604513.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604514.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604515.329;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;4096;0;1;60;454
1381604516.327;0;0;98.990;0;1.010;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604517.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604518.329;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;24576;0;4;60;454
1381604519.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604520.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604521.329;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604522.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604523.329;1;0;99;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604524.327;0;1;99;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;16384;0;4;60;454
1381604525.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604526.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604527.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604528.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604529.327;1;0;99;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;16384;0;4;60;454
1381604530.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604531.329;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604532.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604533.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604534.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604535.327;0.990;0;99.010;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;16384;0;4;120;556
1381604536.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604537.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604538.329;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604539.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604540.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;16384;0;4;120;1292
1381604541.326;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604542.329;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604543.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604544.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604545.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;28672;0;7;60;454
1381604546.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604547.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604548.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604549.328;0.990;0;99.010;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604550.327;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;454
1381604551.327;0;0.990;99.010;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;16384;0;4;120;556
1381604552.328;0;0;100;0;0;0;0;0;0;0;77328384;81469440;148705280;737689600;0;0;0;0;60;470
1381604553.327;0;0;100;0;0;0;0;0;0;0;77324288;81469440;148709376;737689600;0;0;0;0;60;454
1381604554.327;0;0;100;0;0;0;0;0;0;0;77324288;81469440;148709376;737689600;0;0;0;0;60;454
1381604555.328;0;0;100;0;0;0;0;0;0;0;77324288;81469440;148709376;737689600;0;0;0;0;60;454
1381604556.327;0;0;100;0;0;0;0;0;0;0;77324288;81469440;148709376;737689600;0;16384;0;4;120;556
1381604557.329;0;0;100;0;0;0;0;0;0;0;77324288;81469440;148709376;737689600;0;0;0;0;60;470
1381604558.328;0;0;100;0;0;0;0;0;0;0;77324288;81469440;148709376;737689600;0;0;0;0;60;454
1381604559.327;0;0;100;0;0;0;0;0;0;0;77324288;81469440;148709376;737689600;0;0;0;0;60;454
1381604560.327;0;0;100;0;0;0;0;0;0;0;77324288;81469440;148709376;737689600;0;0;0;0;60;454
1381604561.329;0;0;100;0;0;0;0;0;0;0;77324288;81469440;148709376;737689600;0;12288;0;3;60;454
1381604562.327;0.990;0;99.010;0;0;0;0;0;0;0;77324288;81469440;148709376;737689600;0;0;0;0;60;470
